"Вентилятор напольный Vitek VT-1908","<p>Напольные вентиляторы - это классический и широко распространенный вид вентиляторов. В летнее время их можно встретить практически в каждом офисе или доме. Эти приборы отличает многофункциональность, энергоэкономность, приятный дизайн. </p><p><b>Напольный вентилятор Vitek VT-1908</b> подарит вам комфорт и свежесть в любую погоду. Он обладает мощностью 60 Вт, тремя скоростными режимами, поворотным корпусом с регулировкой высоты, диаметр лопастей вентилятора равен 40 см. Модель выполнена из высококачественного пластика, в целях безопасности имеет защитную решетку. Стильный современный дизайн прибора прекрасно впишется в любой интерьер.</p><p><b>Характеристики:</b></p><ul type=\disc\"><li>Напольный: </li><li>Мощность: 60 Вт; </li><li>Встроенный блок питания: 220 В; </li><li>Количество скоростей: 3; </li><li>Регулировка направления воздушного потока; </li><li>Угол поворота корпуса: 90°; </li><li>Механическое управление; </li><li>Рабочий механизм: осевой; </li><li>Материал корпуса: пластик; </li><li>Диаметр лопастей: 40 см; </li><li>Защитная решетка, безопасная для детей; </li><li>Регулировка высоты; </li><li>Широкая опора; </li><li>Цвет корпуса: белый.</li></ul><p><b>Производитель:</b> Vitek.</p><p><b>Страна:</b> Россия.<br><br><strong>Гарантия:</strong> 1 год.</p>"","1700","http://profit-shop.ru/shop/UID_11990.html","2759c1102b7adfe85d7c91f075784b72.jpeg"
"Напольный вентилятор Timberk Aosta AB CL EF4","<p><strong>Стильный современный напольный вентилятор Aosta </strong>от известного шведского производителя Timberk не только поможет своим обладателям перенести жару, но и украсит собой любой интерьер. Модель обладает мощностью 45 Вт, снабжена тремя скоростными режимами для наибольшего комфорта. Прибор имеет поворотный на 90° корпус с регулировкой наклона и высоты, 40-сантиметровые лопасти за лучевой защитной решеткой и функцию подсветки. Отличное соотношение цены и качества.</p><p><b>Характеристики:</b></p><ul type=\disc\"><li>Ультрасовременный дизайн и классические цвета; </li><li>Диаметр лопастей (дюймы): 16\" (40 см); </li><li>Три скорости обдува; </li><li>Регулировка уровня наклона; </li><li>Автоматический поворот: 90°; </li><li>Функция управляемой подсветки; </li><li>Максимальная высота: 1250 мм; </li><li>Возможность изменять высоту вентилятора; </li><li>Лучевая защитная решетка; </li><li>Мощность: 45 Вт; </li><li>Размер упаковки: 52х44х10,5 см; </li><li>Вес: 2,3 кг.</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p><b>Гарантия:</b> 12 месяцев.</p>"","1100","http://profit-shop.ru/shop/UID_15814.html","21c400aac95edf6d6abf53e4e37ba749.jpeg"
"Напольный вентилятор Timberk TEF F16 FM2","<p><b>Напольный вентилятор от Timberk</b> сочетает в себе модный дизайн, проверенное качество и выгодную цену. Он станет практичным и нужным приобретением в Ваш дом или офис. Модель выполнена в ярком бело-оранжевом корпусе, снабжена защитной решеткой в виде сетки, благодаря которой вентиляция воздуха делается еще эффективнее, имеет простое механическое управление. Вентилятор способен работать в трех скоростных режимах - high/medium/slow, с возможностью поворота лопастей на 90°. Среди достоинств вентилятора можно также отметить регулируемую высоту.</p><p><b></b></p><p><b>Характеристики:</b></p><ul type=disc><li>Тип: напольный; <li>Ультрасовременный дизайн; <li>Простота в управлении; <li>Оптимальная форма крыльчатки; <li>Прозрачный пластик лопастей крыльчатки; <li>Три режима скорости: high/medium/slow; <li>Мощность: 50 Вт; <li>Диаметр лопастей: 16\ (40 см); <li>Горизонтальный поворот лопастей: 90°; <li>Максимальная высота: 1250 мм; <li>Защитная решетка в виде сетки, которая дополнительно рассеивает воздушный поток, делая вентиляцию воздуха эффективнее; <li>Управление: механическое; <li>Напряжение эл.сети (переменное): 220-230; <li>Размеры упаковки (ВxШxГ): 52х44х12,5 см; <li>Вес: 3,2 кг.</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p><b>Гарантия:</b> 12 месяцев.</p>"","1300","http://profit-shop.ru/shop/UID_15830.html","d469736ce005eb121e147d9146d2104a.jpeg"
"Напольный вентилятор Vitek VT-1908SR","<p><b>Напольный вентилятор </b><b>Vitek</b> отлично подойдет для размещения дома, в офисе или любом другом общественном месте. Он сочетает в себе стильный современный эргономичный дизайн, высокую функциональность, проверенное качество и привлекательную цену. Прибор выполнен в серебристом пластиковом корпусе, с защитной решеткой на лопастях, имеет механическое управление. Предусмотрено три разных скоростных режима, автоматический поворот (угол поворота - 90°) и регулировка наклона.</p><p><b>Характеристики:</b></p><ul type=\disc\"><li>Тип: напольный; </li><li>Рабочий механизм: осевой; </li><li>Управление: механическое; </li><li>Мощность: 60 Вт; </li><li>Количество скоростей: 3, ступенчатая регулировка; </li><li>Регулировка наклона; </li><li>Регулировка высоты; </li><li>Автоматический поворот; </li><li>Угол поворота: 90°; </li><li>Защитная решетка; </li><li>Диаметр лопастей: 40 см; </li><li>Таймер: нет; </li><li>Материал корпуса: пластик; </li><li>Цвет: серебристый.</li></ul><p><b>Производитель:</b> Vitek.</p><p><b>Страна:</b> Россия.</p><p><b>Гарантия:</b> 1 год.</p>"","1950","http://profit-shop.ru/shop/UID_15833.html","58b964965d25a7923cd66e7408993d7b.jpeg"
"Вентилятор напольный Vitesse VS-805","<p><b>Напольный вентилятор от Vitesse</b> незаменим для закрытых помещений и просто необходим в жаркие летние дни. Он обладает привлекательным дизайном в черно-коричневой цветовой гамме, корпус прибора выполнен из высококачественного пластика. Модель оборудована лопастями диаметром 40 см, «спрятанными» за защитной решеткой, предусмотрена регулировка высоты устройства и функция поворота с максимальным углом 90°. Вентилятор имеет механическое управление, три скоростных режима, мощность прибора – 60 Вт.</p><p>Мотор <b>Vitesse VS-805</b> работает достаточно тихо, что позволяет использовать вентилятор в ночное время. Благодаря наличию таймера, можно лечь спать, оставив прибор включенным.</p><p><b>Характеристики:</b></p><ul type=disc><li>Тип: напольный; <li>Рабочий механизм: осевой; <li>Мощность: 60 Вт; <li>Функция поворота; <li>Угол поворота: 90°; <li>Диаметр лопастей: 40 см; <li>Таймер: максимальное время установки 1 ч; <li>Регулировка высоты; <li>Количество скоростей: 3, ступенчатая регулировка; <li>Управление: механическое; <li>Материал корпуса: пластик; <li>Защитная решетка; <li>Питание: 230В~50Гц; <li>Цвет: черный с коричневым.</li></ul><p><b>Производитель:</b> Vitesse.</p><p><b>Страна:</b> Китай.</p><p><b>Гарантия:</b> 1 год.</p>","1350","http://profit-shop.ru/shop/UID_16144.html","bbf2db2854e351440ecba1612edf8bce.jpeg"
"Вентилятор напольный Vitesse VS-804","<p><b>Напольный вентилятор от Vitesse</b> незаменим для закрытых помещений и просто необходим в жаркие летние дни. Он обладает стильным привлекательным дизайном в черно-серебристой цветовой гамме, корпус прибора выполнен из высококачественного пластика. Модель оборудована лопастями диаметром 40 см, «спрятанными» за защитной решеткой, предусмотрена регулировка высоты устройства и функция поворота с максимальным углом 90°. Вентилятор имеет механическое управление, три скоростных режима, мощность прибора – 60 Вт.</p><p>Мотор <b>Vitesse VS-804</b> работает достаточно тихо, что позволяет использовать вентилятор в ночное время. Благодаря наличию таймера, можно лечь спать, оставив прибор включенным.</p><p><b>Характеристики:</b></p><ul type=disc><li>Тип: напольный; <li>Рабочий механизм: осевой; <li>Мощность: 60 Вт; <li>Функция поворота; <li>Угол поворота: 90°; <li>Диаметр лопастей: 40 см; <li>Таймер: максимальное время установки 1 ч; <li>Регулировка высоты; <li>Количество скоростей: 3, ступенчатая регулировка; <li>Управление: механическое; <li>Материал корпуса: пластик; <li>Защитная решетка; <li>Цвет: черный.</li></ul><p><b>Производитель:</b> Vitesse.</p><p><b>Страна:</b> Китай.</p><p><b>Гарантия:</b> 1 год.</p>","1350","http://profit-shop.ru/shop/UID_16145.html","23a7322106bfa01781e59950cbdf9283.jpeg"
"Водонагреватель Timberk SWH RS1 30 V","<p>Одним из преимуществ этого водонагревателя с вертикальным расположением является его продуманная комплектация, которая включает в себя: комбинированный клапан, кронштейны для настенного монтажа, электрический шнур с заземлением и устройством защитного отключения. Простая в управлении модель <b>SWH RS1 30 V</b> разработана с учетом всех требований к подобному оборудованию и имеет необходимые лицензии и сертификаты, в том числе высший европейский сертификат качества CE. Внутренний бак изделия выполнен из нержавеющей стали толщиной 1,2мм. </p><p>Водонагреватель <b>SWH RS1 30 V</b> от шведской компании Timberk работает абсолютно бесшумно, а его компактные размеры позволяют установить прибор даже в небольшом помещении. На корпусе имеется специальная информационная наклейка с кратким перечнем преимуществ модели.</p><p><b>Особенности:</b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака <li>Регулятор термостата на лицевой панели <li>Медный нагревательный элемент мощностью 2000 Вт</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7МПа <li>Объем: 30л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2 кВт <li>Размеры прибора (ВxШxГ): Ш 345x606мм <li>Теплопотери: 3,60% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 18 мин (при &#916; 30 Cє) <li>Расположение: вертикальное <li>Вес: 7,16кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 3 года</p>","5300","http://profit-shop.ru/shop/UID_9011.html","5733ab752b97b5a3ec3abf94dc679e8e.jpeg"
"Водонагреватель Timberk SWH RS1 50 V","<p>Водонагреватель с вертикальным расположением от шведского производителя Timberk разработан с учетом всех необходимых требований и имеет соответствующие лицензии и сертификаты, в том числе высший европейский сертификат качества CE. Одним из преимуществ этой модели является ее продуманная комплектация, которая включает в себя: комбинированный клапан, кронштейны для настенного монтажа, электрический шнур с заземлением и устройством защитного отключения. Внутренний бак изделия выполнен из нержавеющей стали по технологии Guard IX. </p><p>Водонагреватель <b>SWH RS1 50 V</b> работает абсолютно бесшумно, а его компактные размеры позволяют установить прибор даже в небольшом помещении. </p><p><b>Особенности:</b></p><p><b></b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака <li>Регулятор термостата на лицевой панели <li>Медный нагревательный элемент мощностью 2000 Вт</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7 МПа <li>Объем: 50л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2кВт <li>Размеры прибора (ВxШxГ): Ш 345x865мм <li>Теплопотери: 3,20% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 38 мин (при &#916; 30 Cє) <li>Расположение: вертикальное <li>Вес: 9,08кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 3 года</p>","6400","http://profit-shop.ru/shop/UID_9012.html","0ddd4bda0d0ebdb557f302b9bb3c5c58.jpeg"
"Водонагреватель Timberk SWH RS1 80 V","<p>Водонагреватель с горизонтальным расположением от известного шведского производителя имеет продуманную комплектацию, включающую в себя: комбинированный клапан, кронштейны для настенного монтажа, электрический шнур с заземлением и устройством защитного отключения. Прибор с интуитивным управлением разработан с учетом всех требований к подобному оборудованию и имеет необходимые лицензии и сертификаты, в том числе высший европейский сертификат качества CE. Внутренний бак выполнен из нержавеющей стали по технологии Guard IX. </p><p>Водонагреватель <b>SWH RS1 80 V</b> работает абсолютно бесшумно.</p><p><b>Особенности:</b></p><p><b></b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака <li>Регулятор термостата на лицевой панели <li>Медный нагревательный элемент мощностью 2000 Вт</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7 МПа <li>Объем: 80л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2 кВт <li>Размеры прибора (ВxШxГ): Ш 415 x 865мм <li>Теплопотери: 2,60% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 57 мин (при &#916; 30 Cє) <li>Расположение: вертикальное <li>Вес: 13,50кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 3 года</p>","8050","http://profit-shop.ru/shop/UID_9013.html","4a6b38c16b20e4171c5a9cfe5a28594f.jpeg"
"Водонагреватель Timberk SWH RS1 100 V","<p>Водонагреватель с вертикальным расположением от шведского производителя Timberk, удобен в управлении и отвечает всем современным требованиям данной категории оборудования. В его комплектацию входит: комбинированный клапан, кронштейны для настенного монтажа, электрический шнур с заземлением и УЗО. Внутренний бак из нержавеющей стали толщиной 1,2мм, выполнен по уникальной технологии Tungsten Inert Gas, обеспечивающей максимально эффективную работу прибора.</p><p>Водонагреватель <b>SWH RS1 100 V</b> работает абсолютно бесшумно.</p><p><b>Особенности:</b></p><p><b></b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака <li>Регулятор термостата на лицевой панели <li>Медный нагревательный элемент мощностью 2000 Вт</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7 МПа <li>Объем: 100л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2кВт <li>Размеры прибора (ВxШxГ): Ш 415 x 1100мм <li>Теплопотери: 2,10% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 71 мин (при &#916; 30 Cє) <li>Расположение: вертикальное <li>Вес: 15,4кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 3 года</p>","9250","http://profit-shop.ru/shop/UID_9014.html","052d3b5aee2373114e574f10dc45c943.jpeg"
"Водонагреватель Timberk SWH RS2 30 H","<p>Этот компактный водонагреватель с горизонтальным расположением удобен в управлении и отвечает всем современным требованиям данной категории техники. Продуманная комплектация включает в себя: комбинированный клапан (обратный и предохранительный), кронштейны для настенного монтажа, электрический шнур с заземлением и УЗО. Внутренний бак из прочной высококачественной стали выполнен по уникальной технологии Tungsten Inert Gas, обеспечивающей максимально эффективную работу прибора.</p><p>Водонагреватель <b>SWH RS2 30 </b><b>H</b> работает абсолютно бесшумно.</p><p><b>Особенности:</b></p><p><b></b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака: рестайлинг цвета ручки в 2009 году <li>Регулятор термостата на лицевой панели <li>Самый узкий прибор с диаметром 340 мм <li>Один медный нагревательный элемент с мощностью 2000 Вт <li>Регулятор термостата на лицевой панели</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7 МПа <li>Объем: 30л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2 кВт <li>Размеры прибора (ВxШxГ): Ш 345 x 606мм <li>Теплопотери: 3,60% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 18 мин (при &#916; 30 Cє) <li>Расположение: горизонтальное <li>Вес: 7,16кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 36 месяцев</p>","5550","http://profit-shop.ru/shop/UID_9015.html","1477e8c83df48bf8541a1dee51169156.jpeg"
"Водонагреватель Timberk SWH RS2 50 H","<p>Простой в управлении водонагреватель с горизонтальным расположением имеет современный дизайн и отличную производительность. Стильный корпус с экологически безопасной термоизоляцией из non-CFC пенополиуриетана повышенной плотности прекрасно впишется в любой интерьер. Внутренний бак и все его компоненты выполнены по специальной технологии Guard IX, которая существенного повышает жаростойкость и коррозионностойкость стали.</p><p>Компактные размеры позволяют установить прибор даже в небольших помещениях или в нишах. Водонагреватель <b>SWH </b><b>RS2 50 </b><b>H</b> имеет все необходимые сертификаты, подтверждающие соответствие изделия самому высшему стандарту качества и экологической чистоты.</p><p><b>Особенности:</b></p><p><b></b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака: рестайлинг цвета ручки в 2009 году <li>Регулятор термостата на лицевой панели <li>Самый узкий прибор с диаметром 340 мм <li>Один медный нагревательный элемент с мощностью 2000 Вт <li>Регулятор термостата на лицевой панели</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7 МПа <li>Объем: 50л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2 кВт <li>Размеры прибора (ВxШxГ): Ш 345 x 865мм <li>Теплопотери: 3,20% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 38 мин (при &#916; 30 Cє) <li>Расположение: горизонтальное <li>Вес: 9,08кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 36 месяцев</p>","6650","http://profit-shop.ru/shop/UID_9016.html","5b4a4629ec06fdc3ba0229ab80418ba5.jpeg"
"Водонагреватель Timberk SWH RS2 80 H","<p>Водонагреватель с горизонтальным расположением от известного шведского производителя имеет современный дизайн и отличную производительность. Его стильный корпус с экологически безопасной термоизоляцией из non-CFC пенополиуриетана превосходно впишется в любой интерьер. Внутренний бак изделия и все его компоненты выполнены по инновационной технологии Guard IX, которая существенного повышает жаростойкость и коррозионностойкость стали.</p><p>Водонагреватель <b>SWH </b><b>RS2 80 </b><b>H</b> имеет все необходимые сертификаты, подтверждающие соответствие изделия самому высшему стандарту качества и экологической чистоты.</p><p><b></b></p><p><b>Особенности:</b></p><p><b></b></p><ul type=disc><li>Внутренний бак из нержавеющей стали <li>Классическая форма бака: рестайлинг цвета ручки в 2009 году <li>Регулятор термостата на лицевой панели <li>Один медный нагревательный элемент с мощностью 2000 Вт <li>Регулятор термостата на лицевой панели</li></ul><p><b>Преимущества:</b></p><p><b></b></p><ul type=disc><li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана повышенной плотности с дополнительным слоем полиэтиленового материала <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG) <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты <li>Абсолютно бесшумная работа <li>Внутренний бак и все внутренние компоненты выполнены из нержавеющей стали SUS 304 толщиной 1,2 мм <li>Магниевый анод для дополнительной защиты бака и шовных соединений <li>На корпусе есть информационно-рекламная наклейка</li></ul><p><b>Технические характеристики:</b></p><p><b></b></p><ul type=disc><li>Номинальное напряжение: 220-230В <li>Номинальный ток: 10А, 50Гц <li>Рабочее давление: 0,7 МПа <li>Объем: 80л <li>Технология Guard IX <li>Система безопасности 3D Logic <li>Tungsten Inert Gas (TIG) <li>Максимальная мощность: 2кВт <li>Размеры прибора (ВxШxГ): Ш 415 x 865мм <li>Теплопотери: 2,60% в час <li>Класс электрозащиты: IPX4 <li>Время нагрева: 57 мин (при &#916; 30 Cє) <li>Расположение: горизонтальное <li>Вес: 13,5кг</li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p>Гарантия на прибор (накопительная емкость): 60 месяцев</p><p>Гарантия на электрическую часть прибора: 36 месяцев</p>","8400","http://profit-shop.ru/shop/UID_9017.html","0f9f68f0f1f2e0b09f96240a41e0fa83.jpeg"
"Водонагреватель Timberk SWH FS1 30 V","<p><b>Водонагреватель Timberk SWH FS1 30 V</b> станет неотъемлемой деталью интерьера любой ванной комнаты, благодаря современному дизайну, в котором белый бак идеально сочетается с угольно-черными крышками. Прибор нагревается в течение 20 минут, работает абсолютно бесшумно, оснащен регулятором температуры на лицевой панели. Максимальная мощность водонагревателя – 2000 Вт, емкость составляет 30 литров. Модель FS1 имеет экологически безопасную термоизоляцию из non-CFC пенополиуриетана, магниевый анод для дополнительной защиты бака и шовных соединений, оснащена системой безопасности 3D Logic. Отличное сочетание качетсва, функциональности и небольшой цены.</p><p><b>Особенности:</b></p><ul type=disc><li>Современный дизайн; <li>Абсолютно бесшумная работа; <li>Регулятор температуры на лицевой панели; <li>Максимальная мощность: 2000 Вт; <li>Накопительная емкость из двух резервуаров с системой трех переливов; <li>Внутренний бак и все внутренние компоненты из нержавеющей стали SUS 304 толщиной 1,2 мм; <li>Два медных нагревательных элемента, мощностью 1000 Вт каждый; <li>Технология Guard IX; <li>Система безопасности 3D Logic; <li>Экологически безопасная термоизоляция из non-CFC пенополиуриетана с дополнительным слоем полиэтиленового материала; <li>Автоматическая сварка бака по технологии Tungsten Inert Gas (TIG); <li>Магниевый анод для дополнительной защиты бака и шовных соединений; <li>На корпусе водонагревателя есть информационно-рекламная наклейка; <li>Сертификаты: высший европейский сертификата качества CE, сертификат соответствия качественным стандартам RS, сертификат RoHS, подтверждающий соответствие приборов Timberk самому высшему стандарту экологической чистоты; <li>Максимальная комплектация: комбинированный клапан 7 Бар (обратный и предохранительный), электрический шнур с заземлением и УЗО, кронштейны для настенного монтажа.</li></ul><p><b>Технические характеристики:</b></p><ul type=disc><li>Мощность по ступеням: 1 / 2 кВт; <li>Максимальная мощность: 2 кВт; <li>Номинальное напряжение: 220-230 В; <li>Номинальный ток: 10А, 50Гц; <li>Рабочее давление: 0,7 МПа; <li>Объем: 30 л; <li>Теплопотери: 3,50 % в час; <li>Класс электрозащиты: IPX4; <li>Время нагрева: 21 мин (при &#916; 30 Cє); <li>Расположение: вертикальное; <li>Размеры: 59x43x23,5 см; <li>Вес: 8,28 кг. </li></ul><p><b>Производитель:</b> Timberk.</p><p><b>Страна:</b> Швеция.</p><p><b></b></p><p><b>Гарантия:</b></p><ul type=disc><li>На прибор (накопительная емкость): 60 месяцев; <li>На электрическую часть прибора: 36 месяцев.</li></ul>","6500","http://profit-shop.ru/shop/UID_9019.html","f7699ab0d99368dc8c55720efd383170.jpeg"
